"stars","name","available","bedType","currency","features/0","features/1","features/2","features/3","features/4","features/5","features/6","features/7","features/8","features/9","features/10","features/11","features/12","features/13","features/14","features/15","features/16","features/17","features/18","features/19","features/20","features/21","features/22","features/23","features/24","features/25","features/26","features/27","features/28","features/29","features/30","features/31","features/32","features/33","features/34","features/35","persons","price","roomType","features/36","features/37","features/38","features/39"
"5","The Barbican Rooms","true","1 large double bed","US$","Room","215 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Wake up service/Alarm clock","Carpeted","Electric kettle","Laptop safe","Tumble dryer","Wardrobe or closet","Upper floors accessible by elevator","2","293","Superior Double Room","Toilet paper",,,
"5","The Barbican Rooms","true","1 large double bed","US$","Room","215 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Wake up service/Alarm clock","Carpeted","Electric kettle","Laptop safe","Tumble dryer","Wardrobe or closet","Upper floors accessible by elevator","2","306","Superior Double Room","Toilet paper",,,
"5","The Barbican Rooms","true","1 large double bed","US$","Entire studio","344 feet²","Private kitchenette","Private bathroom","Bath","Air conditioning","Flat-screen TV","Soundproofing","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","Seating Area","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","Kitchenette","iPod dock","Wake up service/Alarm clock","Carpeted","Electric kettle","Laptop safe","2","395","Studio (2 Adults)","Tumble dryer","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper"
"5","The Barbican Rooms","true","1 large double bed","US$","Entire studio","344 feet²","Private kitchenette","Private bathroom","Bath","Air conditioning","Flat-screen TV","Soundproofing","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","Seating Area","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","Kitchenette","iPod dock","Wake up service/Alarm clock","Carpeted","Electric kettle","Laptop safe","2","408","Studio (2 Adults)","Tumble dryer","Wardrobe or closet","Upper floors accessible by elevator","Toilet paper"
"5","The Barbican Rooms","true","1 single bed","US$","Room","215 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Wake up service/Alarm clock","Carpeted","Electric kettle","Laptop safe","Tumble dryer","Wardrobe or closet","Upper floors accessible by elevator","1","279","Deluxe Single Room","Toilet paper","More",,
"5","The Barbican Rooms","true","1 single bed","US$","Room","215 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Wake up service/Alarm clock","Carpeted","Electric kettle","Laptop safe","Tumble dryer","Wardrobe or closet","Upper floors accessible by elevator","1","292","Deluxe Single Room","Toilet paper","More",,
"5","The Montcalm At Brewery London City","true","1 double bed","US$","Room","215 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","307","Deluxe Double Room","Upper floors accessible by elevator","Clothes rack","Toilet paper",
"5","The Montcalm At Brewery London City","true","1 double bed","US$","Room","215 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","321","Deluxe Double Room","Upper floors accessible by elevator","Clothes rack","Toilet paper",
"5","The Montcalm At Brewery London City","true","1 large double bed","US$","Room","269 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","329","Club Double Room","Upper floors accessible by elevator","Clothes rack","Toilet paper","More"
"5","The Montcalm At Brewery London City","true","1 large double bed","US$","Room","269 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","343","Club Double Room","Upper floors accessible by elevator","Clothes rack","Toilet paper","More"
"5","The Montcalm At Brewery London City","true","2 single beds","US$","Room","301 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","337","Club Twin","Upper floors accessible by elevator","Clothes rack","Toilet paper","More"
"5","The Montcalm At Brewery London City","true","2 single beds","US$","Room","301 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","350","Club Twin","Upper floors accessible by elevator","Clothes rack","Toilet paper","More"
"5","The Montcalm At Brewery London City","true","1 large double bed","US$","Room","291 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","351","Montcalm Club Room","Upper floors accessible by elevator","Clothes rack","Toilet paper","More"
"5","The Montcalm At Brewery London City","true","1 large double bed","US$","Room","291 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","364","Montcalm Club Room","Upper floors accessible by elevator","Clothes rack","Toilet paper","More"
"5","The Montcalm At Brewery London City","true","2 single beds","US$","Room","237 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","366","Montcalm Club Twin","Upper floors accessible by elevator","Clothes rack","Toilet paper","More"
"5","The Montcalm At Brewery London City","true","2 single beds","US$","Room","237 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","379","Montcalm Club Twin","Upper floors accessible by elevator","Clothes rack","Toilet paper","More"
"5","The Montcalm At Brewery London City","true","1 extra-large double bed","US$","Private suite","344 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","490","Wow Suite","Upper floors accessible by elevator","Clothes rack","Toilet paper","Sofa bed"
"5","The Montcalm At Brewery London City","true","1 extra-large double bed","US$","Private suite","344 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","503","Wow Suite","Upper floors accessible by elevator","Clothes rack","Toilet paper","Sofa bed"
"5","The Montcalm At Brewery London City","true","Bedroom 1: 2 single beds and 1 sofa bed Living room: 1 sofa bed","US$","Private suite","301 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","3","541","Deluxe Suite","Upper floors accessible by elevator","Clothes rack","Toilet paper","Sofa bed"
"5","The Montcalm At Brewery London City","true","Bedroom 1: 2 single beds and 1 sofa bed Living room: 1 sofa bed","US$","Private suite","301 feet²","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Towels","Linen","Socket near the bed","Desk","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Tea/Coffee maker","Iron","Radio","Pay-per-view channels","Heating","Hairdryer","iPod dock","Towels/sheets (extra fee)","Carpeted","Electric kettle","Cable channels","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","3","554","Deluxe Suite","Upper floors accessible by elevator","Clothes rack","Toilet paper","Sofa bed"
"5","San Domenico House","true","1 double bed","US$","Private suite","377 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Bidet","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Wake-up service","Wardrobe or closet","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation",,,,"2","1.132","Gallery Suite",,,,
"5","San Domenico House","true","1 double bed","US$","Private suite","377 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Bidet","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Wake-up service","Wardrobe or closet","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation",,,,"2","1.172","Gallery Suite",,,,
"5","San Domenico House","true","1 double bed","US$","Private suite","377 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Bidet","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Wake-up service","Wardrobe or closet","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation",,,,"2","1.188","Gallery Suite",,,,
"5","San Domenico House","true","1 double bed","US$","Private suite","377 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Bidet","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Wake-up service","Wardrobe or closet","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation",,,,"2","1.228","Gallery Suite",,,,
"5","San Domenico House","true","1 double bed","US$","Private suite","377 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Bidet","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Wake-up service","Wardrobe or closet","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation",,,,"1","1.106","Gallery Suite",,,,
"5","San Domenico House","true","1 double bed","US$","Private suite","377 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Bidet","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Wake-up service","Wardrobe or closet","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation",,,,"1","1.134","Gallery Suite",,,,
"5","San Domenico House","true","1 double bed","US$","Private suite","377 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Bidet","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Wake-up service","Wardrobe or closet","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation",,,,"1","1.146","Gallery Suite",,,,
"5","San Domenico House","true","1 double bed","US$","Private suite","377 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Bidet","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Wake-up service","Wardrobe or closet","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation",,,,"1","1.174","Gallery Suite",,,,
"5","San Domenico House","true","1 large double bed","US$","Private suite","431 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Entire unit located on ground floor","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation","More",,"2","1.493","Junior Suite",,,,
"5","San Domenico House","true","1 large double bed","US$","Private suite","431 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Entire unit located on ground floor","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation","More",,"2","1.533","Junior Suite",,,,
"5","San Domenico House","true","1 large double bed","US$","Private suite","431 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Entire unit located on ground floor","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation","More",,"2","1.549","Junior Suite",,,,
"5","San Domenico House","true","1 large double bed","US$","Private suite","431 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Entire unit located on ground floor","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation","More",,"2","1.589","Junior Suite",,,,
"5","San Domenico House","true","1 large double bed","US$","Private suite","431 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Entire unit located on ground floor","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation","More",,"1","1.466","Junior Suite",,,,
"5","San Domenico House","true","1 large double bed","US$","Private suite","431 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Entire unit located on ground floor","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation","More",,"1","1.494","Junior Suite",,,,
"5","San Domenico House","true","1 large double bed","US$","Private suite","431 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Entire unit located on ground floor","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation","More",,"1","1.507","Junior Suite",,,,
"5","San Domenico House","true","1 large double bed","US$","Private suite","431 feet²","Bath","Air conditioning","Private bathroom","Flat-screen TV","Minibar","Free WiFi","Free toiletries","Shower","Bathrobe","Safety deposit box","Toilet","Sofa","Towels","Socket near the bed","Desk","Seating Area","TV","Slippers","Telephone","Ironing facilities","Satellite channels","Heating","Hairdryer","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Wardrobe or closet","Entire unit located on ground floor","Toilet paper","Sofa bed","Single-room air conditioning for guest accommodation","More",,"1","1.534","Junior Suite",,,,
"5","Signature London, The J Marylebone","true","1 double bed","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed",,,,,,,,,,,"2","320","Deluxe Double Room",,,,
"5","Signature London, The J Marylebone","true","1 double bed","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed",,,,,,,,,,,"2","349","Deluxe Double Room",,,,
"5","Signature London, The J Marylebone","true","1 double bed","US$","Room","170 feet²","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"2","339","King Room",,,,
"5","Signature London, The J Marylebone","true","1 double bed","US$","Room","170 feet²","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"2","368","King Room",,,,
"5","Signature London, The J Marylebone","true","1 large double bed","US$","Room","170 feet²","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"2","349","Large Double or Twin Room",,,,
"5","Signature London, The J Marylebone","true","1 large double bed","US$","Room","170 feet²","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Interconnected room(s) available","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,"2","378","Large Double or Twin Room",,,,
"5","Signature London, The J Marylebone","true","1 double bed","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,,"2","363","Superior Double Room",,,,
"5","Signature London, The J Marylebone","true","1 double bed","US$","Room","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,,"2","400","Superior Double Room",,,,
"5","Signature London, The J Marylebone","true","Bedroom 1: 1 double bed Bedroom 2: 1 sofa bed","US$","Private suite","291 feet²","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Sofa","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"3","427","Suite",,,,
"5","Signature London, The J Marylebone","true","Bedroom 1: 1 double bed Bedroom 2: 1 sofa bed","US$","Private suite","291 feet²","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Sofa","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","Sofa bed","More",,,,,,,,,"4","456","Suite",,,,
"5","Signature London, The J Marylebone","true","Bedroom 1: 1 double bed Bedroom 2: 1 double bed","US$","Private suite","288 feet²","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"4","446","Two-Bedroom Suite",,,,
"5","Signature London, The J Marylebone","true","Bedroom 1: 1 double bed Bedroom 2: 1 double bed","US$","Private suite","288 feet²","View","Air conditioning","Ensuite bathroom","Flat-screen TV","Soundproofing","Free WiFi","Free toiletries","Bathrobe","Toilet","Bath or shower","Towels","Linen","Desk","TV","Slippers","Tea/Coffee maker","Iron","Heating","Hairdryer","Electric kettle","Wardrobe or closet","Clothes rack","Toilet paper","More",,,,,,,,,,,"4","475","Two-Bedroom Suite",,,,
"5","Threadneedles, Autograph Collection","true","1 large double bed","US$","Room","258 feet²","Air conditioning","Private bathroom","Flat-screen TV","Soundproofing","Coffee machine","Minibar","Free WiFi","Hot tub","Free toiletries","Bathrobe","Safety deposit box","Toilet","Bath or shower","Towels","Socket near the bed","Tile/marble floor","Desk","Pants press","TV","Slippers","Telephone","Tea/Coffee maker","Iron","Radio","Heating","Hairdryer","Fan","Wake up service/Alarm clock","Carpeted","Electric kettle","Wake-up service","Alarm clock","Laptop safe","Wardrobe or closet","2","278","Luxury, Guest room, 1 Queen","Dining table","Entire unit located on ground floor","Toilet paper","Entire unit wheelchair accessible"
